ID,text,sexism,gender,hostile,misogyny,misandry
48,简直是中华田园女权癌和被父母不公对待过留下心理阴影的人狂欢，变着法甩锅把主要责任推给父母，我真的很服气,1,0,1,-1,-1
49,高中就堕胎过的女人还是一个小混混居然也能嫁土豪。？？究竟是这个土豪的门槛太低了，还是女的家庭太富了。？？,1,0,0,-1,-1
51,估计这个女的卖的东西也是用这种方法骗来的吧。这就属于诈骗啊，你当初为什么不报警啊，就算报警没有用，也得搅和搅和她。,1,0,0,-1,-1
52,分手吧，你不配做别人女朋友,0,0,0,-1,-1
54,可能你是小仙女,0,0,0,-1,-1
55,其实想羞辱女人太容易了，她要不要彩礼你都可以骂她贱，要彩礼可以骂她把自己当货，不要彩礼可以说她比货都贱，对比一下女人觉得ok那我要钱,1,0,1,-1,-1
56,既然女性这么重要为什么你国如此厌女？,0,0,1,-1,-1
57,是啊。 朋友，醒醒，重男轻女时代过去了。,0,0,0,-1,-1
58,可是我觉得齐豫姐姐这个样子真的很好看。我还喜欢她的裙子，仙女一样,0,0,0,-1,-1
59,女孩不需要自己打拼吗？你这也算是重女轻男了吧,0,0,0,-1,-1
60,当今女权舆论把女性做家庭主妇当成“压迫女性”，反过来说男性做家庭主夫是“解放男性”，这双标就有点恶心了。看了很多回答，女权说的，,0,0,0,-1,-1
62,这么多肌肉找男朋友应该很容易,0,0,0,-1,-1
64,女的流氓也很多,1,0,0,-1,-1
66,精子是一些类似鼻涕的东西，那玩意叫精液，建议那位老姐去找个男朋友_(:з」∠)_。,0,0,0,-1,-1
67,作为一个过来人说，学UI设计选择培训机构之前，先要了解当前自身情况！,0,0,0,-1,-1
69,想要温柔贤惠的老婆都有罪了？,0,0,0,-1,-1
71,是的，真的对长得漂亮的就喜欢舔，我上学时对班花也这样，因为她实在太好看了，虽然我是女的，但更多的是好羡慕她[可怜],0,0,0,-1,-1
74,农村女扶弟魔不要太多,1,0,0,-1,-1
76,你们家是不是重男轻女啊？甚至更恐怖的是不是他们在玩你，把你当成了玩具，你哥哥说的对，逃离这个家。,1,0,0,-1,-1
77,ai？我只会和是我男朋友的人牵手手要抱抱,0,0,0,-1,-1
80,我家也是，明明条件比有些同学都好，而且我是独生女，但是活的钱比命重要,0,0,0,-1,-1
82,这女人这辈子怎么过啊，过不了几天就得自杀吧。心疼阿姨，人就是有劣根性，大部分人都是喜欢随大流戳死别人的，看明白人性就行了,1,0,0,-1,-1
83,你咋不从女娲造人开始录,0,0,0,-1,-1
86,我也独生女，爸妈也爱。但我仍然焦虑。不过我从来不乞求其他谁来爱我，我也懒得讨好人。我只有在人际关系差的焦虑。,0,0,0,-1,-1
87,宋玉的登徒子好色赋。 宋玉说隔壁有个超级大美女，天天登墙偷看他，他都不喜欢人家。但是登徒子老婆贼丑，他还那么喜欢她。以此论证登徒子是好色之徒。[微笑],0,0,0,-1,-1
89,女人真是心狠！,1,0,0,-1,-1
90,看过朱没被毒害之前的照片，多么青春美好的一个少女，却被人硬生生地毁了，凶手却逍遥法外，真是可叹可悲。,0,0,0,-1,-1
91,哇，你就是这样去坑男人滴？！真恐怖。,1,0,0,-1,-1
93,在女性肉体政治学一书中有提到，在过去的男权社会中，女性的身体，生育权和交配权都是以男性公民为主体的社会的私产之一。,0,0,0,-1,-1
98,不打女人是因为有素质因为打人就不对但是如果你撕破这层道德并且你还打不过我那对不起我要打死你,0,0,0,-1,-1
101,真是妖韶女老自有余态啊！,1,0,1,-1,-1
102,是啊，那是谁先说的女司机撞人多的？我猜你一定对这种歧视女性的发言视而不见吧,1,0,0,-1,-1
107,具体的事很多，家人随意聊天的各种反感，言者无意，听着有心；交往很久的恋人说分手连头也不回。,0,0,0,-1,-1
108,我的意思是男性中取贱名的更少，女性由于重男轻女的思想取贱名的才更多,1,0,0,-1,-1
110,你女的扯什么接盘！结婚是你出房出车出彩礼么？！,1,0,1,-1,-1
111,要胆大心细不要脸，女人多爱渣男不是没道理的,1,0,1,-1,-1
113,干得好，他妈的恶心女人!,1,0,1,-1,-1
114,女仆长你原来是这种女仆,1,0,0,-1,-1
116,容易胀疙瘩的人有了性生活会好很多，可能和激素有关。一脸青春痘的多啪就会好的。你好好谈个男朋友吧。有句话可能不好听叫关了灯都一样。,1,0,0,-1,-1
117,这些男的女朋友被欺负了，如果不找她才是情商真的不高,0,0,0,-1,-1
118,社会歧视女性与女的吃香有什么逻辑关系吗？,1,0,0,-1,-1
119,我们国家竟然没有女权问题，那你说说男性人口为什么比女性多那么多?,0,0,0,-1,-1
123,还缺170以上的女朋友么还是你想要一米八的哈哈哈哈哈哈啊哈,0,0,0,-1,-1
126,那男人出轨，女人是打不过男人的，半夜能杀了你吗？怎么偷情杀不得了？,1,0,1,-1,-1
129,那个是日本什么综艺节目啊，让我想到了玩偶游戏里，女主也参加过哎！,0,0,0,-1,-1
132,太厉害了，如何找一个你这样的女朋友啊,0,0,0,-1,-1
133,为什么只有妇女，没有妇女的对应词？感觉这个词就是故意创造出来恶心人的,1,0,1,-1,-1
136,过于美好，妾不是相当就能当的，一般穷人家的女儿是通房丫头，熬几年成为姨娘，想要接济娘家，想多了，你过来的时候连陪嫁都没有，是买来的，娘家跟你没关系,1,0,0,-1,-1
137,没那么严重，就是家暴了，好多次了，女的受不了了，但是又不能当着面报警，然后就有了这通披萨电话。,0,0,0,-1,-1
138,明白了，流氓干啥都行，就是不能侮辱女性，世界围着女性转，女性人权高于其他人,1,0,0,-1,-1
140,可能越来越多的女生觉得作才能获得更多的爱，贤惠是没有好下场的~,1,0,0,-1,-1
141,做护理工作的时候，男病人希望是女护士护理，女病人同样是希望女护士护理。,0,0,0,-1,-1
143,一个木函是男朋友发给我的哈哈哈哈好好玩,0,0,0,-1,-1
144,女女就好比女女手拉手，好理解。男男手拉手恶心死,1,0,1,-1,-1
146,为什么男人总是在问：好女孩有不拜金的吗？因为在他们眼里，双非穷丑女孩根本不算女的。,1,0,1,-1,-1
148,应该是一个小女孩闯红灯，差点被正常行驶的汽车撞到，司机下来批评，并叫来其父母，后女孩不堪心理压力，自杀,0,0,0,-1,-1
149,配图这美女感觉有点像欢天喜地七仙女里面的阴蚀王[捂脸][捂脸],1,0,0,-1,-1
152,早点回家？女性就没有回家自由吗？女拳警告（狗头）,1,0,0,-1,-1
159,我难道不能说她丈夫让她做家务还欺负她，每天大男子主义？举证依然找街坊太太亲友团，你知道在日本欺凌的标准是感觉欺凌了就是欺凌么。,0,0,0,-1,-1
162,正常。 中国受教育程度总体上，女性已经是压过了男性一筹，具体移步中国国家统计局。,0,0,0,-1,-1
163,结束时间不清楚，但是已经有人开始对极端、别有用心的女拳反击了。,0,0,0,-1,-1
164,哈哈哈，答主，看了你的所有回答，逗比女神，忍不住的财政税收课笑出来了声，然后罚站了三节课,0,0,0,-1,-1
167,噗这话说的，现在知乎黑女权都是政治正确了。,1,0,1,-1,-1
168,我记得蛇女是卡特的妹妹，是诺克萨斯交际花及间谍，后来因为接触一份军官，违背诺言，被诅咒变成了蛇女,0,0,0,-1,-1
169,学钢琴时间不长但是白毛女记忆犹新现在已经不会弹了,0,0,0,-1,-1
170,首先，我也是女孩子，感觉做数据分析没什么性别之分，猜测题主是觉得偏数学、统计一点的东西，需要很强的逻辑思维吧。,0,0,0,-1,-1
172,女神，过了吗？,0,0,0,-1,-1
174,这二女儿的人生中出现过多少加害者啊 怎么能是母亲毁的呢，老汉+舅舅的锅都给母亲背了，我看这个母亲自己也是得想办法才能谋生的啊。,0,0,0,-1,-1
176,科学证明孩子的基因是父母一人一半的，一样是可以传宗接代的，怎么就得生男孩才行了，个人觉得答主还可以去答一波没文化是怎样的一种体验,1,0,0,-1,-1
177,遇到妈宝男真是恶心，更恶心的是那女人,1,0,1,-1,-1
179,你不觉得这男的是不合时宜在耍逗比逗女孩笑吗他自己的口语错误正常人都一目了然吧,1,0,0,-1,-1
180,明人不说暗话，你缺男朋友吗,0,0,0,-1,-1
181,不到30岁，但是希望我们30岁的生活是这样的：1、选择一个包容克制社交的城市生活。,0,0,0,-1,-1
182,可能他们这个少女感的意思是说，在他们这个年龄阶段里感觉算少女,0,0,0,-1,-1
183,凭什么身高收入就能当筹码，处女就不行？说到底，那膜值多少，不是看男生有多在乎吗？男生不在乎，女生拿这个当筹码根本没用啊。,1,0,0,-1,-1
184,油泼大仙女，路人表示你说的对啊,0,0,0,-1,-1
185,这种事不会发生是因为生理上的原因，使得女性很难强奸或囚禁男性，将这种事情归类为男权社会，典型的田园女权,0,0,0,-1,-1
186,女性被猥亵的概率很高，维权很难。比如有男人不怀好意摸了你，但是周围没有监控能清晰拍下来，那女性唯一的选择就是忍受，毕竟在中国这是很损害女生名节的。,1,0,0,-1,-1
187,喊麦歧视和物化女性这一点就足够恶心了。,1,0,0,-1,-1
188,在此我有话说，请朋友圈的小姐姐注意一下，你的男朋友出去找小姐都给一千多，你那个521的转账就不要发了呗,1,0,0,-1,-1
193,我妈就是家庭主妇，本来对家庭主妇没有啥看不看得起的，结果呢，她一天到晚埋怨这埋怨那，抱怨家庭主妇的辛苦与不容易。,0,0,0,-1,-1
194,其实之前跑男里面有一期她..跳舞？就是一直转圈圈啥的我就觉得贼尬了但是围观群众全部发声惊叹我就寻思是我的问题老,0,0,0,-1,-1
195,马刺没跪舔啊，我对伤病保密，你凭啥要知道啊，我一个女神出去约个会和别人过个夜，你应该当作啥事没发生，要完全的信任。,1,0,0,-1,-1
197,nh恐怕只有sm能同时拥有多个女团并且资源不冲突，其他的 额不看好,0,0,0,-1,-1
199,是的。 你还好意思说你是女的，爱好男男，呵呵，你不知道艾滋病就是同性恋传染开的吗？,1,0,1,-1,-1
200,[好奇][好奇][好奇]怎么都是直男？这样的女的不配拥有存在感？,1,0,1,-1,-1
201,日本女生:我们这好多电车痴汉，中国女生:我们这堕女婴，日本女生:我们这女人出卖色相合法，中国女生:我们这堕女婴日本女生:我们这女人出门不化妆会被认为不礼貌，中国女生:我们这堕女婴,1,0,0,-1,-1
202,比如说baby，整得赏心悦目，钱花得值！演技人品不论，从颜值上来说，真是直男杀手。我讨厌的是整失败的。赔了夫人又折兵，感觉好蠢。,1,0,0,-1,-1
203,怼的真爽，不过小心你的答案被小仙女们踩下去。。。。。,1,0,1,-1,-1
204,没谈过恋爱的内向女生基本都是这样的[捂脸],0,0,0,-1,-1
205,是的所以很多单位不招女性你们认为歧视女性那就别抱怨了行业选择与平等无关,1,0,0,-1,-1
207,操姐的就更不稀奇了，毕竟操女儿的都有,1,0,1,-1,-1
209,女的就是为了嫁人？？？为了梦想奋斗不行吗，一直男说你男的就好了，别评价女的好嘛，谢谢！女的不是嫁的好就怎样，对象顶个屁用，自己过得好才是真的好。,0,0,0,-1,-1
212,主要是生育，男女权这方面一直都是女性受压迫，突然有一个这么显明的反例自然会引起争端,0,0,0,-1,-1
213,因為人們會以賢慧當枷鎖，鎖住女性的自由意志。,0,0,0,-1,-1
214,我也觉得她也就是一个邻家女孩的感觉不晓得四千年这个梗从哪来的,0,0,0,-1,-1
215,是的，现在软辅的牌面还是猫和拉克斯，以及变种琴女,0,0,0,-1,-1
216,我的女室友们，考试，考语言证书，面试，考驾照，再加上旅游，全国各地开房，北至北极村，南至港澳台,0,0,0,-1,-1
217,瘦了以后，我爸整天喊我 女神 ，以前都懒得和我多说话的,0,0,0,-1,-1
224,仙女都长这样吗,0,0,0,-1,-1
225,女生如果不喜欢一个人，一开始就要果断拒绝,0,0,0,-1,-1
226,家教里面就好像没有女主一样，京子太边缘化了,0,0,0,-1,-1
229,我还好，可能比你轻点，找个勇敢的男朋友也许会好点。好多时候我都不想也不敢去问路，宁愿用百度地图走错,0,0,0,-1,-1
232,我没有性别歧视的意思，但是我第一反应想到的就是某些女人的想法,1,0,0,-1,-1
235,先粉了女神再说,0,0,0,-1,-1
237,根本不会，不如说还挺羡慕双的。,0,0,0,-1,-1
239,歧视你怎么了？在中国受歧视的多了，大多数受歧视群体比如农民，离婚妇女，这些人比同性恋更值得怜悯。,1,0,1,-1,-1
240,不算是国内顶尖学校的学生，海外研究生毕业，学校不鸡肋，第一次去上海应聘天健会计师事务所（上海分所）的审计员。,0,0,0,-1,-1
241,说真的，现代女生娇生惯养的太多，被宠坏了。,1,0,0,-1,-1
244,除了性侵性骚扰你说的这些男的就遇不到了？自己戴有色眼镜。,1,0,0,-1,-1
245,女儿已经支付了50万，没有不养老啊，没完没了的吸血是老人吗？吸血鬼吗？,0,0,0,-1,-1
246,我是让了小女孩她妈和她外婆，才继续走的，结果小女孩突然冲出来,0,0,0,-1,-1
248,我觉得从外表看不出来的，我是个弯的，遇到弯的我会有一种直觉（这个东西称为姬达），我姬达好像还蛮准的。,0,0,0,-1,-1
250,说实话，中国人发不好v的比比皆是，这个女主应该是很强的（滑稽,0,0,0,-1,-1
251,你爸让你与后妈与她亲戚搞好关系？他考虑过你的感受吗？失婚女人真的非常没有安全感，我的两个朋友就是，多关心关心妈妈吧。,0,0,0,-1,-1
254,"玩阴的倒霉的还是女人。只不过能发泄一下。不管怎么做,倒霉的就是女人。",1,0,0,-1,-1
255,希望小姐姐跟你的男朋友越来越好,0,0,0,-1,-1
257,我要有长的这么好看的女朋友，我做梦都能笑醒。[赞同][赞同][赞同],0,0,0,-1,-1
263,女同分很多种，HTP这种。,0,0,0,-1,-1
264,找个男朋友陪护即可放心食用,1,0,0,-1,-1
265,我就上了个厕所:)我三观很正谢谢关心。她五岁我就认识了，什么样子我还不清楚。再说女神是我自己的事情，你不赞同但是不能妨碍我吧。,0,0,0,-1,-1
266,首先，越是现在的年青一代，平等平权思想贯彻越广，独立的女孩子也不少了，这一点是个好现象。,0,0,0,-1,-1
268,真有这么一个女朋友的话匿了也没用照样认得出来是你,0,0,0,-1,-1
269,你有这种女友真是三生有幸o(*≧▽≦)ツ,0,0,0,-1,-1
271,而且强奸女主的过程还被那个女明星拍了下来,1,0,0,-1,-1
272,每一个女枪的梦[捂脸],0,0,0,-1,-1
274,粉嫩少女公主屋~,0,0,0,-1,-1
275,我妹直接去男厕所给我送苹果，尴尬的我呀,0,0,0,-1,-1
279,倩女欢迎你们，我已经改走倩女手游了～,0,0,0,-1,-1
282,难道女权他妈不是女利，而是利男损女？？,1,0,1,-1,-1
283,我能吐槽我们的七夕么，牛郎偷走织女衣服逼迫嫁给他，和拐卖妇女啥差别？ 聊斋志异，男主穷鬼一个，总是能遇见家财万贯的美女，像脑子被门夹傻了样倒贴，哄鬼呢？,0,0,0,-1,-1
284,其实我一直觉得李的衣品还过得去，但是近些年因为年龄的增长加上脸的变僵，少女风已经不好驾驭了，吼吼。,0,0,0,-1,-1
286,要是被摸的是男性就会说女性被占便宜了,1,0,0,-1,-1
288,私信不了。阿麻也被迫被开除女权籍了吗？,1,0,0,-1,-1
289,其实女性在体制内也不是不遭遇性别歧视的，生育对职位的提升并非毫无影响。只不过相对私营经济下的女性好一点而已。,0,0,0,-1,-1
290,就是前几天被家暴的女妆博主,0,0,0,-1,-1
291,黑人 MD连女的都这么能打,1,0,1,-1,-1
292,你居然喜欢这首歌，不是一般人啊，那女人唱歌的声音恶心死了,1,0,1,-1,-1
295,他不就是强奸个人么？你的意思是那女孩心眼小自己想不开是吧？祝你家女性天天想的开撒,1,0,1,-1,-1
296,那女性判什么刑？,0,0,0,-1,-1
298,欢天喜地七仙女里的老四，我最喜欢她了，绿色裙子，好仙好美～,0,0,0,-1,-1
299,光有颜值没有内涵的女人真的会让人很恶心，反胃那种,1,0,1,-1,-1
300,所以就是大美女没多少人追，不怎么美的反倒追的人很多，再者就是真丑的没人追,0,0,0,-1,-1
302,这部剧谈不上侮辱智商。至于大山深处的女人那部私以为确实是侮辱我的智商。你看看事件原版和电影版以及类似的,0,0,0,-1,-1
303,为什么别人的女朋友辣么漂酿，我的却还摆在商店里。,0,0,0,-1,-1
304,华康少女体！,0,0,0,-1,-1
309,如果这个词仅仅用来夸女性，那就类似于道德绑架了。,1,0,0,-1,-1
311,永远的lol第一女神,0,0,0,-1,-1
313,是的，我也觉得恶心，不过那些鸡确实长的很好看，可以挑起男人的性趣,1,0,1,-1,-1
314,太他妈对了我无法回到过去劝那个二十年前的女孩找个少喝酒的男人至少我的老公不可以是那种恶心的人,0,0,1,-1,-1
317,恶心有点言重了。 但是大部分les的确是不喜欢双，会婉拒。,1,0,0,-1,-1
320,真混韩圈的，没吃微博营销洗脑包的，都知道女团top是兔，姐妹不用理住在微博某家粉，再吹成绩都看得到,0,0,0,-1,-1
321,明明是全世界都在告诉女孩要保护好自己，却没人告诉男生不要伤害女生吧。,0,0,0,-1,-1
324,等等我突然发现，说好暴雨，为啥女主一死太阳就出来了？他们还不跑？,0,0,0,-1,-1
325,看看92年的洛杉矶韩国城和98年的印尼就知道为什么现在黑鬼都敢在天朝街头随便调戏妇女殴打路人了！,1,0,1,-1,-1
330,哪句话提到不许中国女性与国外男性交往？,0,0,0,-1,-1
332,不是就算你说的都对凭什么不能女的改生活习惯非要男的改？,0,0,0,-1,-1
333,哈哈哈哈你这个比喻有意思。那姨和这个闺女啥关系呀？,0,0,0,-1,-1
334,惊！花季少女晚上在被窝竟做这种事！下一秒死里逃生,0,0,0,-1,-1
337,我上次看一个游记一女生跟朋友去巴基斯坦打车被宰了下车跟司机讲价说我们是中国人巴基斯坦最好的朋友出租车司机说：nonono钱才是我们最好的朋友,0,0,0,-1,-1
340,我也是，特别不好意思和男生接触，容易脸红,0,0,0,-1,-1
348,我也得点名，千万记清楚这张脸。就是这种恶毒的人太多了，现在出去外面都要小心点，暗箭难防，你一个不小心，人家就恶毒的想要你的命。这个女人真是可怕。,1,0,0,-1,-1
349,为什么女性向不是坏事？k.dot女性向还是migos女性向？,0,0,0,-1,-1
350,楼上有姓小的可以凑个小仙女,0,0,0,-1,-1
352,得了吧，知乎上打拳的男人都在说这两个女生活该，别什么都推到女权身上,1,0,1,-1,-1
353,女的被家暴不还手也是好女人？这逻辑我觉得怪。,1,0,0,-1,-1
354,不知道有没人记得董媛，对就是那个董卓的女儿,0,0,0,-1,-1
355,我个人觉得贤惠是女人最大的优点之一，但是我很理解为什么有些女生会反感贤惠这个词。,1,0,0,-1,-1
358,亲爹为什么不把后爹杀死？抢自己女人，还强奸自己女儿。,1,0,1,-1,-1
359,就才不就德。搞个把女人，弄点钱，少当误正事比只吵架仁义道德君子强太多了。,1,0,0,-1,-1
360,就跟王者荣耀一样，射手要配一个明世隐，你要想变帅，得配一个她这样的女朋友。明世隐常在，而这样的女朋友却不好找啊，泪崩,0,0,0,-1,-1
361,哈哈，微博女权说所有骂学姐的是国楠人渣，目的就是以后可以合法性骚扰女性。,1,0,1,-1,-1
365,如果你嫁的男人孕期出轨。说明你在他眼里的价值。地位。实在太低了。几乎等同于有你没你都一样。,1,0,0,-1,-1
368,涉性骚扰，涉嫌触犯侮辱妇女罪与寻衅滋事罪，五年以下有期徒刑，拘役或管制。,0,0,0,-1,-1
369,那位外国女演员是艾丽·范宁，真人冷白皮，特别好看,0,0,0,-1,-1
370,贤指有道德，惠指予人好处或财物，夸女人贤惠等于说她最值得称道的优点是利他属性。,1,0,0,-1,-1
372,之前一个工厂里面的女同事说她们宿舍被人偷了。我那个时候还惊讶的说了一路:女生还会偷东西啊？！,1,0,1,-1,-1
373,女:又来个没死过的,0,0,0,-1,-1
374,国外有这样的吗？ 活该争不来权益，自己也认同既得利益者，这个环境就是这样，只管自己，反正同性恋的事不支持也不反对。,0,0,0,-1,-1
375,看到有人说优秀和性向无关，我同意，但我还是想说，如果不是因为社会对lgbt的挤兑，我也许不会那么快回神。,0,0,0,-1,-1
378,楼上吵的好厉害啊我还是想为女孩子说几句现在在我眼中看到的几位追求女权的女性都是亲力亲为哦不会自顾自的享受而不去做事相反她们还蛮看不起一味索取的做法,0,0,0,-1,-1
379,女孩看见另一个大点的女孩吃屌状冰淇淋皱眉的图片,0,0,0,-1,-1
381,第一句话女朋友被我撩到了,0,0,0,-1,-1
386,瑞典就是最好的例子，只有国泰民安的地方，女拳就会像野草一样疯长。,1,0,0,-1,-1
388,他的意思是，会召唤出一群翩翩起舞的广场熟女，在一群坚定的唯物质大妈的带领下，加椰子欢快的加入了舞蹈队伍,0,0,0,-1,-1
389,邱淑贞和翁红都是女神级的呀,0,0,0,-1,-1
390,可。。可我发现前面几章女主跟另一个男的结婚了，还。。。真发生关系，就因为是那种男的想侮辱她，逼她的那种发生关系，我就受不了。没法往下看了。,0,0,0,-1,-1
392,失恋的人又来看了，说好的每晚十一点更新呢。哭泣。和前男友一样不靠谱啊喂。,0,0,0,-1,-1
393,因为“贤惠”的语境是压榨。,1,0,0,-1,-1
397,男星啊，刘亦菲算？难道又黑变性了？,0,0,0,-1,-1
398,阿姨人家可是少女呢,0,0,0,-1,-1
399,就算一个普通男人，当你知道他ml不带套使女方怀孕，还不负责任的让女方打胎，你都会骂这个渣男吧？更何况是这种公众人物，社会影响力还不小。学艺先学德吧,0,0,0,-1,-1
400,看了好多人的评论，大部分都是不支持家庭主妇，那你们是否能够明白还有一部分群体，是被迫全职带娃，没有老人带孩子。,0,0,0,-1,-1
402,啧啧啧，骚伦粉的操作比蒸煮还败好感，是不是要说女主蹭你家热度？可是真宇红了,0,0,1,-1,-1
403,小时候看这个，当时真的感觉是女神级别的。还有白娘子赵雅芝。。,0,0,0,-1,-1
410,我还在想为什么会弄到雨衣里，你男朋友是不是有什么奇怪的癖好。。。原来是那个小雨衣,0,0,0,-1,-1
411,张无忌他妈说：越漂亮的女人越会骗人。,1,0,0,-1,-1
412,easygirl不是说女生找外国男人而是说外国男人说一句我爱你有些女人就上床了这种随便的女生当然该骂啦,1,0,1,-1,-1
413,有一点胖，但是你腿直，肚子上的肉也还好，还有锁骨，也很会穿搭，关键是长的美，已经很好看了，再瘦一点追你的人就更多了，还是留点机会给其他女孩子吧[捂嘴],0,0,0,-1,-1
415,为什么你性别女,0,0,0,-1,-1
416,考研的人现在真的很脆弱，羡慕你男朋友有你，我们单身狗只能自我治愈,0,0,0,-1,-1
417,现在的女人，知道男人家暴只有0次和无数次，却能容忍一只猫家暴3次？？？？,1,0,1,-1,-1
418,其实父母也为难，我也有这样的妈妈，但我的学费，我买房买车的钱，就是这样的妈妈省出来的。虽然成长之路有很多遗憾，但庆幸我自己的女儿能够不再经历这些。人穷志不穷。,0,0,0,-1,-1
420,我是独生女，今天爸爸头七。回想起火化那天，我老公先回家待客。我自己捧着爸爸的骨灰，心痛的连哭都哭不出来，所有手续都是抖着手签字完成的,0,0,0,-1,-1
422,贤惠是社会价值观，即从一个人到家庭成员，到家族一分子，到社会公民。,0,0,0,-1,-1
423,最恶心的是利用人的善良去伤害她们！尤其记得那个孕妇向一个女孩寻求帮助，把女孩骗去给她男人发泄！,0,0,0,-1,-1
425,我想问一下，在男孩子面前过于害羞怎么办 已经被我自己作走一个喜欢的男孩子了，真心请教[拜托],0,0,0,-1,-1
427,拿美爆打比方不太切实，正确的到女性耳朵里的翻译应该是，她太好看了，我都想强奸她了。并不觉得这是一种夸人的得体的方式。,1,0,1,-1,-1
431,贤惠的含义：你这么能干，家务以后理所当然归你，我的任务就是夸你贤惠。,1,0,0,-1,-1
437,因为女人要生孩子啊，多辛苦，你们男人能行吗？,0,0,0,-1,-1
438,处女膜在阴道口的，我当初也以为在里面，然后我舍友在讨论她处女膜的形状，我特意去百度才知道不在里面的。,0,0,0,-1,-1
440,先说个来自女性的歧视。,0,0,0,-1,-1
442,如果搭配真的按你说的一学就懂，那为什么还有这么多恶心的男人穿着这些衣服？他们是笨还是瞎？,1,0,1,-1,-1
444,你如果承认女性是为了男性生，那我就承认男性应该赚钱养家不能吃软饭。合理不？,1,0,0,-1,-1
445,因为是从看天才开挂少女衍生出来的爱好嘛，我姑且也就这么算啦,0,0,0,-1,-1
447,求私啊仙女[爱],0,0,0,-1,-1
448,一看就像仙女吃的,0,0,0,-1,-1
449,她毕竟不是学表演的 感觉不是科班出身，还直接演女主角就会尴尬啊，以为她会好好学自己的专业，但最近又演了求婚大作战,0,0,0,-1,-1
450,要是印度人都信毛派了，那只有前三的种性才能入党。所以，印度女士都要用高嫁妆嫁个根正苗红的高种性。,0,0,0,-1,-1
452,白莲花你好，别被洗脑洗太多了。人都欺负到你鼻子上了你还满口仁义道德。如果一个女的拿着刀砍你你打不打？？？？,0,0,1,-1,-1
457,重庆一个幺不倒台的独生靓女表示大开眼界,0,0,0,-1,-1
458,说到底这女人就是作，自私！,1,0,1,-1,-1
459,关键是我国法律对强奸的定义好像只适用于女性,0,0,0,-1,-1
460,之前一个朋友还一直怀疑她月经不调，所以很多天一直有，，，，，一直以为某女生的大姨妈是19号那一天，后来问她她告诉我来一个星期,0,0,0,-1,-1
462,举铁吧，练好了即便打不过同量级普通男性也不至于被擒拿死死的毫无反抗之力。,0,0,0,-1,-1
463,我在别的回答下面看到说团里唯一的女孩子李紫婷的广场都被屠了,0,0,0,-1,-1
465,这女人恶心,1,0,1,-1,-1
466,所以这个妹子有没有bug？男朋友解决了吗？,0,0,0,-1,-1
